title,authors,average_rating,num_pages,ratings_count,text_reviews_count,publication_date,author_mean_rates,year,month,day,children,"comics, graphic","fantasy, paranormal",fiction,"history, historical fiction, biography","mystery, thriller, crime",non-fiction,poetry,romance,young-adult,title_word_count,authors_name_count
Vampires Don't Wear Polka Dots (The Adventures of the Bailey School Kids  #1),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.81,80,6983,215,1991-01-01,3.875467724365241,1991.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,13,3
Werewolves Don't Go to Summer Camp (The Adventures of the Bailey School Kids  #2),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.82,96,2175,76,1991-07-01,3.875467724365241,1991.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,14,3
Phantoms Don't Drive Sports Cars (The Adventures of the Bailey School Kids  #32),Debbie Dadey/Marcia Thornton Jones/John Steven Gurney,3.76,80,408,18,1998-09-01,3.875467724365241,1998.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,13,3
My Perfect Life (Confessions of a Teenage Drama Queen  #2),Dyan Sheldon,3.32,208,460,39,2005-03-03,3.34,2005.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10,1
Be Happy or I'll Scream!: My Deranged Quest for the Perfect Husband  Family  and Life,Sheri Lynch,3.71,240,162,34,2007-02-06,3.73,2007.0,2.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15,1
All-American Girl (All-American Girl  #1),Meg Cabot,3.74,398,59683,1728,2003-07-22,3.8,2003.0,7.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5,1
Ready or Not (All-American Girl  #2),Meg Cabot,3.4,238,22149,737,2005-08-01,3.8,2005.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6,1
Ready or Not (All-American Girl  #2),Meg Cabot,3.4,238,86,8,2006-04-12,3.8,2006.0,4.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6,1
The Perfect Score (It's All About Attitude #5),Julie Kenner,3.24,240,110,9,2006-07-25,3.71,2006.0,7.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8,1
The Face on the Milk Carton (Janie Johnson  #1),Caroline B. Cooney,3.73,192,49975,2360,1996-04-13,3.68,1996.0,4.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,9,1
Teen Angst? Naaah...,Ned Vizzini,3.9,279,3146,270,2002-08-13,4.08,2002.0,8.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3,1
It's Kind of a Funny Story,Ned Vizzini,4.13,444,704,111,2006-04-01,4.08,2006.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6,1
Be More Chill,Ned Vizzini,3.68,287,9836,1202,2005-09-01,4.08,2005.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1
Collected Prose: Autobiographical Writings  True Stories  Critical Essays  Prefaces  and Collaborations with Artists,Paul Auster,4.04,528,273,20,2005-03-01,3.82,2005.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,13,1
Hand to Mouth: A Chronicle of Early Failure,Paul Auster,3.62,176,1575,89,2003-08-01,3.82,2003.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,8,1
The Book of Illusions,Paul Auster,3.85,336,486,57,2003-09-04,3.82,2003.0,9.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1
City of Glass: The Graphic Novel,Paul Karasik/David Mazzucchelli/Paul Auster/Art Spiegelman,3.93,144,1628,66,2005-02-03,4.17436638170234,2005.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,4
Moonraker,Ian Fleming,3.74,247,120,13,2004-06-03,3.74,2004.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
Moonraker's Bride,Madeleine Brent,4.31,352,2281,302,1973-01-01,4.11,1973.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2,1
Eat  Pray  Love,Elizabeth Gilbert,3.55,368,1362264,47620,2007-02-01,3.54,2007.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3,1
Eat  Pray  Love: One Woman's Search for Everything Across Italy  India and Indonesia,Elizabeth Gilbert,3.55,13,112,41,2006-09-01,3.54,2006.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,13,1
The World as Will and Representation  Vol. 1,Arthur Schopenhauer/Judith Norman/E.F.J. Payne/Alistair Welchman/Christropher Janaway,4.19,534,7475,126,1966-06-01,4.055971652026329,1966.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,5
The Schopenhauer Cure,Irvin D. Yalom,4.22,358,9550,455,2006-01-03,4.17,2006.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,1
Essays and Aphorisms,Arthur Schopenhauer/R.J. Hollingdale,4.17,240,6222,169,1976-08-26,4.041187730974769,1976.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2
Essay on the Freedom of the Will,Arthur Schopenhauer/Konstantin Kolenda,4.15,128,379,20,2005-05-06,4.021061611091191,2005.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7,2
Schopenhauer: A Very Short Introduction,Christopher Janaway,3.81,137,346,26,2002-02-21,3.83,2002.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5,1
The Mandarins,Simone de Beauvoir/Leonard M. Friedman,4.14,752,3250,194,2005-05-03,4.05,2005.0,5.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2,2
Les Mandarins: Tome 2,Simone de Beauvoir,4.2,500,98,10,1972-06-09,4.05,1972.0,6.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1
The Brothers K,David James Duncan,4.38,645,12703,1665,1996-06-01,4.29,1996.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1
Where the Wild Things Are,Maurice Sendak,4.22,40,8704,483,2012-12-26,4.2,2012.0,12.0,26.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1
Essentials of Classic Italian Cooking,Marcella Hazan/Karin Kretschmann,4.16,704,15222,163,1992-10-27,4.234460850826084,1992.0,10.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5,2
The Italians: A Full-Length Portrait Featuring Their Manners and Morals,Luigi Barzini/Joan Emerson,3.83,352,578,41,1996-07-03,3.764684615384616,1996.0,7.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10,2
The Lost Lunar Baedeker: Poems of Mina Loy,Mina Loy/Roger L. Conover,4.17,256,1469,63,1997-04-08,4.1726152368758,1997.0,4.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8,2
Paris Was Yesterday  1925-1939,Janet Flanner/Irving Drutman,3.85,264,257,33,1988-04-18,3.933751783166905,1988.0,4.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,2
Lost Boy Lost Girl,Peter Straub,3.48,368,4017,296,2004-09-28,4.03,2004.0,9.0,28.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1
Shadowland,Peter Straub,3.91,468,10293,253,2003-03-04,4.03,2003.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
Ghost Story,Peter Straub,3.95,567,61330,1520,1989-09-01,4.03,1989.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
Floating Dragon,Peter Straub,3.84,595,10727,140,2003-08-05,4.03,2003.0,8.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1
The Color of Water: A Black Man's Tribute to His White Mother,James   McBride,4.09,328,1597,157,2006-02-07,4.0,2006.0,2.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,12,1
Color: A Natural History of the Palette,Victoria Finlay,3.78,464,61033,558,2003-12-30,3.77,2003.0,12.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7,1
Vincent's Colors,Vincent van Gogh/Metropolitan Museum of Art/William Lach,4.16,48,329,49,2005-09-29,4.034166171577947,2005.0,9.0,29.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,3
Flinx's Folly (Pip & Flinx #9),Alan Dean Foster,3.94,288,1755,21,2004-09-28,3.82,2004.0,9.0,28.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6,1
Chilly Scenes of Winter,Ann Beattie,3.91,288,1045,100,1991-01-02,3.67,1991.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4,1
What Life Was Like in the Realm of Elizabeth: England  AD 1533-1603 (What Life Was Like),Time-Life Books,3.72,144,59,7,1999-05-24,3.89,1999.0,5.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,16,1
What Life Was Like In the Age of Chivalry: Medieval Europe  AD 800-1500 (What Life Was Like),Denise Dersin,3.77,168,126,12,1999-05-24,3.86,1999.0,5.0,24.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17,1
What Life Was Like on the Banks of the Nile: Egypt  3050-30 BC,Denise Dersin,4.0,192,199,17,1999-05-24,3.86,1999.0,5.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13,1
What Life Was Like at the Rebirth of Genius: Renaissance Italy  AD 1400-1550 (What Life Was Like),Richard Stapleford/Time-Life Books,4.0,168,41,3,1999-09-01,3.8903660008043977,1999.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17,2
What Life Was Like Among Druids and High Kings: Celtic Ireland  AD 400-1200 (What Life Was Like),Robin Chapman Stacey,3.64,144,123,13,1999-05-24,3.71,1999.0,5.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17,1
What Life Was Like Amid Splendor and Intrigue: Byzantine Empire  AD 330-1453,Ellen Anker/Denise Dersin,3.68,144,49,2,1999-05-24,3.842083333333333,1999.0,5.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12,2
Birds of America,Lorrie Moore,4.11,291,12321,951,1999-09-23,3.76,1999.0,9.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1
Self-Help,Lorrie Moore,4.2,176,78,9,1998-01-10,3.76,1998.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1
Who Will Run the Frog Hospital?,Lorrie Moore,3.79,160,6419,628,2004-04-13,3.76,2004.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,1
Family Matters,Rohinton Mistry,4.02,500,19200,785,2003-11-18,4.26,2003.0,11.0,18.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1
Tales from Firozsha Baag [Jan 01  2002] Mistry  Rohinton,Rohinton Mistry,3.94,250,83,17,2002-01-01,4.26,2002.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1
Without Remorse (John Clark  #1; Jack Ryan Universe Publication Order #6),Tom Clancy,4.18,750,53936,1004,1994-08-01,4.0,1994.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11,1
Debt of Honor (Jack Ryan  #7),Tom Clancy,4.05,990,39521,469,1995-08-01,4.0,1995.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,1
The Archimedes Effect (Tom Clancy's Net Force  #10),Steve Perry/Larry Segriff/Tom Clancy/Steve Pieczenik,3.98,336,1276,12,2006-02-07,3.9713682948212017,2006.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,4
Hidden Agendas (Tom Clancy's Net Force  #2),Steve Perry/Tom Clancy/Steve Pieczenik,3.76,366,4138,39,1999-10-28,3.971998060983162,1999.0,10.0,28.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,3
Marine: A Guided Tour of a Marine Expeditionary Unit (Guided Tour),Tom Clancy,3.83,336,646,11,1996-11-01,4.0,1996.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11,1
The Teeth of the Tiger (Jack Ryan Universe  #12),Tom Clancy,3.64,625,18128,467,2004-08-26,4.0,2004.0,8.0,26.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9,1
Executive Orders (Jack Ryan  #8),Tom Clancy,4.06,1273,39577,436,1998-01-01,4.0,1998.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5,1
State of War (Tom Clancy's Net Force  #7),Steve Perry/Tom Clancy/Steve Pieczenik/Larry Segriff,3.86,384,1329,24,2003-03-04,3.9713682948212017,2003.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,4
Wild Card (Tom Clancy's Power Plays  #8),Jerome Preisler/Tom Clancy/Martin Greenberg,3.96,352,835,13,2004-11-02,3.992116874486429,2004.0,11.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,3
Cybernation (Tom Clancy's Net Force  #6),Steve Perry/Tom Clancy/Steve Pieczenik,3.76,368,1789,19,2001-11-01,3.971998060983162,2001.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,3
Virtual Vandals (Tom Clancy's Net Force Explorers  #1),Diane Duane/Tom Clancy/Steve Pieczenik,4.01,192,3414,16,1999-02-01,3.979614686204251,1999.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8,3
Mission of Honor (Tom Clancy's Op-Center  #9),Jeff Rovin/Tom Clancy/Steve Pieczenik,3.91,432,1557,25,2002-06-04,3.971634559331165,2002.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,3
The Bear and the Dragon (John Clark  #3),Tom Clancy,3.82,1137,21401,382,2001-08-01,4.0,2001.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8,1
Breaking Point (Tom Clancy's Net Force  #4),Steve Perry/Tom Clancy/Steve Pieczenik,3.7,368,8119,32,2000-10-01,3.971998060983162,2000.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7,3
Airborne: A Guided Tour Of An Airborne Task Force,Tom Clancy,3.77,326,448,5,1997-11-01,4.0,1997.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9,1
Red Rabbit (Jack Ryan  #2),Tom Clancy,3.67,640,23018,514,2002-08-26,4.0,2002.0,8.0,26.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5,1
Corvette: Fifty Years,Randy Leffingwell/David Newhardt,4.06,384,15,1,2004-10-23,4.242753623188406,2004.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2
The Echo Maker,Richard Powers,3.38,451,7087,1119,2006-10-17,3.68,2006.0,10.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1
Power vs. Force,David R. Hawkins,4.2,341,7167,376,2002-03-05,4.29,2002.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1
The Power of Art,Simon Schama,3.88,448,15804,96,2006-11-10,3.95,2006.0,11.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,1
Goodbye  Darkness: A Memoir of the Pacific War,William Manchester,4.18,401,4936,174,2002-04-12,4.22,2002.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8,1
A World Lit Only by Fire: The Medieval Mind and the Renaissance: Portrait of an Age,William Manchester,3.85,322,9807,745,1993-06-01,4.22,1993.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16,1
The Last Lion 2: Winston Spencer Churchill: Alone  1932-40,William Manchester,4.48,756,240,27,1988-10-28,4.22,1988.0,10.0,28.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9,1
The Glory and the Dream: A Narrative History of America 1932-72,William Manchester,4.43,1397,1429,115,1984-07-01,4.22,1984.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11,1
The Last Lion: Winston Spencer Churchill: Visions of Glory  1874-1932,William Manchester,4.42,992,335,38,1983-05-30,4.22,1983.0,5.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,1
The Last Lion: Winston Spencer Churchill: Visions of Glory 1874-1932,William Manchester,4.42,992,9659,467,1984-04-01,4.22,1984.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,1
Moon-Flash (Kyreol  #1-2),Patricia A. McKillip,3.74,304,348,13,2005-03-17,3.99,2005.0,3.0,17.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3,1
Harrowing the Dragon,Patricia A. McKillip,3.94,308,1602,86,2006-11-07,3.99,2006.0,11.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1
Cygnet (Cygnet  #1-2),Patricia A. McKillip,4.07,406,543,35,2007-03-06,3.99,2007.0,3.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3,1
Solstice Wood (Winter Rose  #2),Patricia A. McKillip,3.76,278,1715,141,2007-01-02,3.99,2007.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5,1
Od Magic,Patricia A. McKillip,3.98,315,3140,265,2006-06-06,3.99,2006.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,1
25 Ways to Win with People: How to Make Others Feel Like a Million Bucks,John C. Maxwell/Les Parrott III,4.11,208,1710,114,2005-06-05,4.150353517784117,2005.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15,2
Thornhold (The Harpers  #16; Songs & Swords  #4),Elaine Cunningham,3.67,384,1023,9,2011-12-27,3.78,2011.0,12.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,1
The Best of the Realms: The Stories of Elaine Cunningham (Forgotten Realms: The Best of the Realms  #3),Elaine Cunningham,3.98,345,164,6,2007-05-08,3.78,2007.0,5.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1
Basin and Range,John McPhee,4.19,240,2781,178,1982-04-01,4.15,1982.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3,1
The Deltoid Pumpkin Seed,John McPhee,3.95,192,380,18,1992-09-01,4.15,1992.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4,1
Assembling California,John McPhee,4.17,294,1595,120,1994-02-01,4.15,1994.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1
Master of Swords (Mageverse #4),Angela Knight,4.2,294,2801,45,2006-10-03,4.0,2006.0,10.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,1
Master of the Night (Mageverse #1),Angela Knight,3.88,296,4637,125,2004-10-05,4.0,2004.0,10.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,6,1
Master of Wolves (Mageverse  #3),Angela Knight,4.17,294,3798,56,2006-04-04,4.0,2006.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1
Captive Dreams,Angela Knight/Diane Whiteside,3.91,336,1354,60,2006-09-05,3.985445188492064,2006.0,9.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,2
Master of Dragons (Mageverse #5),Angela Knight,4.22,293,3190,56,2007-06-05,4.0,2007.0,6.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,1
Master of the Moon (Mageverse #2),Angela Knight,4.14,336,2882,56,2005-05-03,4.0,2005.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6,1
Jane's Warlord (Warlord #1),Angela Knight,3.97,320,2552,94,2004-06-01,4.0,2004.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4,1
Over The Moon (Mageverse #3.5),Angela Knight/MaryJanice Davidson/Virginia Kantra/Sunny,3.9,330,3681,92,2007-01-02,3.862924998288201,2007.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5,4
Mr. and Mistress (Dynasties: The Elliotts #5),Heidi Betts,3.37,185,191,16,2006-05-09,3.82,2006.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7,1
Artesia Volume 1,Mark Smylie,3.98,192,242,24,2011-09-20,3.84,2011.0,9.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1
The Drift House: The First Voyage,Dale Peck,3.65,437,618,69,2006-11-01,3.69,2006.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,1
Through a Brazen Mirror,Delia Sherman/Cortney Skinner/Ellen Kushner,3.37,100,116,12,2015-02-25,3.8710503451271903,2015.0,2.0,25.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4,3
The Porcelain Dove,Delia Sherman,3.41,416,206,28,1994-07-01,3.9,1994.0,7.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1
Interfictions: An Anthology of Interstitial Writing,Delia Sherman/Theodora Goss/K. Tempest Bradford/Karen Jordan Allen/Rachel Pollack/Veronica Schanoes/Mikal Trimm/Colin Greenland/Vandana Singh/Matthew Cheney/Léa Silhol/Adrián Ferrero/Holly Phillips/Catherynne M. Valente/Christopher Barzak/Leslie What/Anna Tambour/Joy Marchand/Jon Singer/Csilla Kleinheincz/Michael J. DeLuca,3.77,291,229,20,2007-04-01,3.917993962243656,2007.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,21
The Fall of the Kings (Riverside  #3),Ellen Kushner/Delia Sherman,3.65,510,1869,128,2003-09-30,3.871649484536082,2003.0,9.0,30.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7,2
The Tangled Thread (Morland Dynasty  #10),Cynthia Harrod-Eagles,4.32,474,305,8,1987-09-01,4.08,1987.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1
The Flood-Tide (Morland Dynasty  #9),Cynthia Harrod-Eagles,4.25,428,318,7,1986-02-01,4.08,1986.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5,1
The White Road (Morland Dynasty  #28),Cynthia Harrod-Eagles,4.27,480,195,8,2006-11-01,4.08,2006.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1
The Maiden (The Morland Dynasty  #8),Cynthia Harrod-Eagles,4.27,413,330,11,1985-02-01,4.08,1985.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6,1
The Oak Apple (Morland Dynasty  #4),Cynthia Harrod-Eagles,4.18,403,460,20,2001-05-01,4.08,2001.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6,1
The Emperor (The Morland Dynasty  #11),Cynthia Harrod-Eagles,4.28,512,261,6,1988-08-01,4.08,1988.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,6,1
Confessions of a Pagan Nun,Kate Horsley,3.87,191,1768,266,2002-09-10,3.77,2002.0,9.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5,1
Westminster Abby,Micol Ostow,3.41,192,1169,83,2005-05-05,3.62,2005.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2,1
Changelings,Anne McCaffrey/Elizabeth Ann Scarborough,3.77,320,1818,60,2006-12-26,4.052862337963457,2006.0,12.0,26.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
Dragon's Fire (Pern  #19),Anne McCaffrey/Todd McCaffrey,3.98,366,7923,171,2006-08-01,4.066987518903074,2006.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2
Maelstrom,Anne McCaffrey/Elizabeth Ann Scarborough,3.88,237,1088,37,2007-01-31,4.052862337963457,2007.0,1.0,31.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2
The Mark of the Crown (Star Wars: Jedi Apprentice  #4),Jude Watson,3.73,131,2319,63,1999-10-01,3.9900000000000007,1999.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10,1
The Sea,John Banville/John      Lee,3.51,0,42,12,2006-08-15,3.715261053677462,2006.0,8.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2
Persuasive Writing: Mini-Lessons  Strategies  Activities,Tara MacCarthy/Drew Hires,3.2,64,5,1,1998-08-01,3.568043478260869,1998.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2
A Higher Justice (The Trials of Kit Shannon #5),James Scott Bell,4.26,303,175,18,2003-09-01,4.09,2003.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,9,1
