book_id,genres
15239,"{'non-fiction': 65, 'fantasy, paranormal': 54, 'fiction': 9, 'history, historical fiction, biography': 1}"
28887,"{'non-fiction': 51, 'history, historical fiction, biography': 58, 'mystery, thriller, crime': 5, 'fiction': 4}"
28881,"{'fiction': 1906, 'history, historical fiction, biography': 909, 'fantasy, paranormal': 579}"
17349,"{'non-fiction': 2167, 'history, historical fiction, biography': 112}"
42149,"{'romance': 308, 'fiction': 400}"
44001,"{'fiction': 821, 'history, historical fiction, biography': 433}"
44002,"{'fiction': 12, 'young-adult': 1}"
42140,"{'fiction': 68, 'fantasy, paranormal': 60}"
42647,"{'fiction': 4909, 'history, historical fiction, biography': 2927, 'romance': 359}"
42641,"{'fiction': 66, 'history, historical fiction, biography': 19, 'romance': 8}"
27269,"{'mystery, thriller, crime': 169, 'history, historical fiction, biography': 135, 'fiction': 53, 'romance': 15}"
27266,"{'fantasy, paranormal': 1389, 'romance': 564, 'fiction': 386, 'young-adult': 494, 'mystery, thriller, crime': 24}"
39855,"{'fiction': 21, 'children': 43, 'young-adult': 9}"
24455,"{'non-fiction': 352, 'history, historical fiction, biography': 157}"
24457,"{'non-fiction': 47, 'history, historical fiction, biography': 10, 'fiction': 1}"
24450,"{'non-fiction': 428, 'history, historical fiction, biography': 9}"
7139,"{'history, historical fiction, biography': 42, 'non-fiction': 17, 'mystery, thriller, crime': 17, 'fiction': 1}"
7138,"{'fiction': 6877, 'mystery, thriller, crime': 811, 'history, historical fiction, biography': 505}"
7131,"{'fiction': 7619, 'history, historical fiction, biography': 2615, 'romance': 397, 'mystery, thriller, crime': 304, 'fantasy, paranormal': 66}"
7135,"{'fiction': 1002, 'history, historical fiction, biography': 290, 'mystery, thriller, crime': 128, 'romance': 44}"
10170,"{'mystery, thriller, crime': 13, 'fiction': 2}"
10172,"{'fiction': 104, 'non-fiction': 4, 'history, historical fiction, biography': 2}"
10173,"{'non-fiction': 13, 'fiction': 7, 'history, historical fiction, biography': 4, 'comics, graphic': 1}"
10174,{'fiction': 77}
12301,"{'fiction': 8594, 'history, historical fiction, biography': 2991, 'romance': 384, 'young-adult': 159}"
30397,"{'romance': 7, 'history, historical fiction, biography': 1, 'fiction': 1}"
30394,"{'romance': 180, 'fiction': 18, 'mystery, thriller, crime': 8}"
30390,"{'romance': 66, 'fiction': 13}"
30398,"{'romance': 119, 'fiction': 13, 'mystery, thriller, crime': 5}"
30399,"{'romance': 255, 'mystery, thriller, crime': 202, 'fiction': 90}"
6066,"{'fiction': 3113, 'history, historical fiction, biography': 489, 'young-adult': 100, 'children': 264, 'fantasy, paranormal': 38}"
6069,"{'non-fiction': 84, 'history, historical fiction, biography': 47}"
20547,"{'history, historical fiction, biography': 73, 'non-fiction': 42}"
2386,"{'fiction': 5742, 'history, historical fiction, biography': 634, 'fantasy, paranormal': 59}"
2389,"{'fiction': 5742, 'history, historical fiction, biography': 634, 'fantasy, paranormal': 59}"
5755,"{'non-fiction': 1333, 'history, historical fiction, biography': 10}"
5759,"{'fiction': 6370, 'mystery, thriller, crime': 1211, 'fantasy, paranormal': 51}"
16556,"{'fiction': 81, 'history, historical fiction, biography': 25, 'romance': 11}"
19858,"{'fantasy, paranormal': 68, 'fiction': 15, 'poetry': 1}"
19859,"{'fantasy, paranormal': 27, 'fiction': 7, 'comics, graphic': 1}"
29173,"{'fantasy, paranormal': 153, 'fiction': 20}"
13618,"{'comics, graphic': 954, 'fantasy, paranormal': 280, 'fiction': 122, 'mystery, thriller, crime': 226, 'young-adult': 91}"
13619,"{'comics, graphic': 1086, 'fantasy, paranormal': 337, 'fiction': 132, 'mystery, thriller, crime': 259, 'young-adult': 101}"
13614,"{'comics, graphic': 748, 'fantasy, paranormal': 195, 'mystery, thriller, crime': 162, 'fiction': 73, 'young-adult': 61}"
13615,"{'comics, graphic': 1261, 'fiction': 216, 'mystery, thriller, crime': 384, 'fantasy, paranormal': 157, 'young-adult': 28}"
13616,"{'comics, graphic': 980, 'fantasy, paranormal': 255, 'mystery, thriller, crime': 195, 'fiction': 97, 'young-adult': 79}"
13617,"{'comics, graphic': 928, 'fantasy, paranormal': 229, 'mystery, thriller, crime': 184, 'fiction': 83, 'young-adult': 68}"
12447,"{'fiction': 234, 'history, historical fiction, biography': 16, 'non-fiction': 3, 'romance': 2}"
12444,"{'fiction': 79, 'fantasy, paranormal': 40, 'history, historical fiction, biography': 14, 'romance': 7}"
12442,"{'fiction': 320, 'fantasy, paranormal': 173, 'young-adult': 18, 'children': 16}"
12441,"{'fiction': 115, 'history, historical fiction, biography': 82, 'fantasy, paranormal': 20, 'young-adult': 3}"
12448,"{'fiction': 499, 'history, historical fiction, biography': 25, 'young-adult': 5, 'comics, graphic': 4}"
31947,"{'non-fiction': 62, 'history, historical fiction, biography': 16}"
214,"{'mystery, thriller, crime': 63, 'fiction': 28, 'history, historical fiction, biography': 2}"
213,"{'mystery, thriller, crime': 83, 'fiction': 34, 'history, historical fiction, biography': 2}"
9735,"{'fiction': 33, 'fantasy, paranormal': 13, 'young-adult': 9, 'children': 2, 'mystery, thriller, crime': 1}"
9739,"{'fiction': 831, 'fantasy, paranormal': 268, 'young-adult': 59, 'mystery, thriller, crime': 27}"
30938,"{'fiction': 75, 'history, historical fiction, biography': 40, 'comics, graphic': 1}"
30933,"{'fiction': 2447, 'history, historical fiction, biography': 505, 'romance': 53}"
30937,"{'fiction': 14, 'poetry': 1}"
30934,"{'fiction': 90, 'comics, graphic': 4}"
21608,"{'fiction': 524, 'fantasy, paranormal': 66, 'mystery, thriller, crime': 3, 'romance': 2}"
21609,"{'fiction': 73, 'fantasy, paranormal': 6}"
28543,"{'fantasy, paranormal': 3402, 'fiction': 1146, 'young-adult': 401, 'children': 42}"
28541,"{'fantasy, paranormal': 3402, 'fiction': 1146, 'young-adult': 401, 'children': 42}"
2078,{'non-fiction': 27}
2072,{'non-fiction': 20}
2071,"{'non-fiction': 113, 'history, historical fiction, biography': 2}"
2074,{'non-fiction': 64}
27434,"{'non-fiction': 21, 'history, historical fiction, biography': 13}"
16480,"{'fantasy, paranormal': 135, 'fiction': 19}"
43841,"{'fiction': 1381, 'history, historical fiction, biography': 1440, 'romance': 13, 'fantasy, paranormal': 5}"
5881,"{'fantasy, paranormal': 16, 'fiction': 10, 'children': 15, 'history, historical fiction, biography': 6, 'young-adult': 3}"
16605,"{'poetry': 3120, 'fiction': 1303, 'fantasy, paranormal': 223, 'history, historical fiction, biography': 32}"
40468,"{'fiction': 299, 'history, historical fiction, biography': 81}"
28369,"{'fiction': 164, 'children': 7}"
8765,"{'non-fiction': 1185, 'history, historical fiction, biography': 277, 'fiction': 25}"
8767,"{'fiction': 1, 'children': 7}"
8766,{'non-fiction': 143}
8768,"{'children': 265, 'fiction': 32, 'poetry': 15}"
2696,"{'poetry': 1659, 'fiction': 613, 'history, historical fiction, biography': 631, 'fantasy, paranormal': 53}"
41706,"{'fiction': 438, 'mystery, thriller, crime': 423, 'history, historical fiction, biography': 46}"
23796,"{'fiction': 5, 'fantasy, paranormal': 4}"
23793,"{'fiction': 43, 'fantasy, paranormal': 12}"
23790,"{'fiction': 84, 'history, historical fiction, biography': 3}"
12651,"{'history, historical fiction, biography': 147, 'non-fiction': 29}"
38042,"{'history, historical fiction, biography': 64, 'non-fiction': 23, 'fiction': 9}"
38044,"{'fiction': 4162, 'history, historical fiction, biography': 3024, 'romance': 48, 'fantasy, paranormal': 33, 'mystery, thriller, crime': 26}"
40012,{'non-fiction': 1}
40010,"{'history, historical fiction, biography': 28, 'non-fiction': 6}"
40016,"{'fiction': 149, 'fantasy, paranormal': 11, 'history, historical fiction, biography': 10, 'mystery, thriller, crime': 2}"
40271,"{'fantasy, paranormal': 1144, 'fiction': 309, 'history, historical fiction, biography': 208, 'young-adult': 15, 'romance': 7}"
9605,"{'fiction': 15, 'fantasy, paranormal': 1}"
23856,"{'history, historical fiction, biography': 754, 'non-fiction': 488, 'fiction': 7}"
23859,"{'fiction': 132, 'history, historical fiction, biography': 78, 'non-fiction': 9}"
10639,{'non-fiction': 333}
10638,"{'non-fiction': 226, 'fiction': 4, 'history, historical fiction, biography': 3}"
10631,"{'history, historical fiction, biography': 267, 'non-fiction': 124, 'comics, graphic': 10}"
42210,"{'fiction': 57, 'poetry': 31, 'history, historical fiction, biography': 4}"
22580,"{'fiction': 59, 'fantasy, paranormal': 2, 'mystery, thriller, crime': 1}"
8149,"{'fiction': 12, 'history, historical fiction, biography': 7, 'non-fiction': 3}"
8148,"{'non-fiction': 28, 'fiction': 2}"
8141,"{'fiction': 2416, 'young-adult': 1560, 'history, historical fiction, biography': 905, 'children': 2038, 'romance': 227}"
8147,"{'fiction': 39, 'history, historical fiction, biography': 2}"
8146,{'fiction': 30}
26190,"{'non-fiction': 4, 'history, historical fiction, biography': 2}"
44101,"{'comics, graphic': 347, 'fiction': 6, 'fantasy, paranormal': 2, 'mystery, thriller, crime': 1}"
29936,"{'poetry': 150, 'fiction': 5, 'non-fiction': 2, 'romance': 1}"
19316,"{'children': 4702, 'fiction': 923, 'young-adult': 312, 'fantasy, paranormal': 231}"
19315,"{'children': 117, 'fiction': 15, 'young-adult': 1}"
19314,"{'children': 844, 'fantasy, paranormal': 319, 'fiction': 182, 'young-adult': 72, 'history, historical fiction, biography': 29}"
19313,"{'children': 104, 'fiction': 9, 'history, historical fiction, biography': 2}"
19312,"{'fantasy, paranormal': 417, 'children': 953, 'fiction': 148, 'young-adult': 44}"
19311,"{'children': 502, 'fiction': 75, 'history, historical fiction, biography': 8, 'young-adult': 7}"
19319,"{'children': 168, 'fiction': 21}"
19318,"{'children': 186, 'fantasy, paranormal': 19, 'fiction': 12, 'young-adult': 5, 'poetry': 2}"
42741,"{'mystery, thriller, crime': 27, 'fiction': 9, 'non-fiction': 2, 'comics, graphic': 1}"
35711,"{'non-fiction': 205, 'poetry': 4, 'children': 2}"
4642,"{'history, historical fiction, biography': 9, 'non-fiction': 11}"
38905,{'non-fiction': 1}
7252,"{'non-fiction': 226, 'history, historical fiction, biography': 229, 'romance': 6, 'fiction': 4, 'comics, graphic': 4}"
16114,"{'fiction': 88, 'history, historical fiction, biography': 26}"
12204,"{'poetry': 190, 'fiction': 26, 'young-adult': 5, 'non-fiction': 5}"
12201,"{'poetry': 531, 'children': 157, 'fiction': 12, 'non-fiction': 13, 'young-adult': 4}"
12202,"{'poetry': 316, 'fiction': 8, 'non-fiction': 3}"
12203,{'fiction': 48}
26833,"{'romance': 4, 'comics, graphic': 1, 'fiction': 2}"
302,"{'fiction': 27, 'children': 34, 'young-adult': 8, 'history, historical fiction, biography': 2}"
11472,"{'non-fiction': 1447, 'history, historical fiction, biography': 291, 'mystery, thriller, crime': 23, 'fiction': 13}"
11473,"{'non-fiction': 80, 'history, historical fiction, biography': 4, 'fiction': 1}"
11478,"{'history, historical fiction, biography': 26, 'non-fiction': 9}"
21318,"{'fantasy, paranormal': 174, 'children': 117, 'young-adult': 40, 'fiction': 40, 'mystery, thriller, crime': 3}"
21315,"{'children': 334, 'fiction': 34, 'fantasy, paranormal': 23}"
26835,"{'comics, graphic': 3, 'fiction': 1, 'romance': 0}"
13737,"{'fantasy, paranormal': 335, 'young-adult': 74, 'fiction': 55, 'comics, graphic': 26, 'history, historical fiction, biography': 7}"
13735,"{'fantasy, paranormal': 70, 'comics, graphic': 138, 'fiction': 20, 'young-adult': 16, 'mystery, thriller, crime': 2}"
13733,"{'fantasy, paranormal': 76, 'comics, graphic': 138, 'fiction': 18, 'young-adult': 16, 'mystery, thriller, crime': 3}"
13739,"{'fantasy, paranormal': 45, 'fiction': 18, 'young-adult': 4}"
14729,"{'fiction': 152, 'history, historical fiction, biography': 95, 'non-fiction': 2}"
5548,"{'history, historical fiction, biography': 558, 'non-fiction': 509, 'comics, graphic': 21}"
5544,"{'history, historical fiction, biography': 1962, 'non-fiction': 804, 'comics, graphic': 62, 'fiction': 29}"
39124,"{'non-fiction': 6, 'history, historical fiction, biography': 4}"
12537,"{'fiction': 80, 'history, historical fiction, biography': 1, 'non-fiction': 1}"
12532,"{'non-fiction': 183, 'fiction': 23, 'history, historical fiction, biography': 16, 'poetry': 4, 'young-adult': 1}"
30818,"{'fiction': 139, 'fantasy, paranormal': 11, 'mystery, thriller, crime': 7, 'non-fiction': 2}"
30810,"{'non-fiction': 361, 'history, historical fiction, biography': 37, 'mystery, thriller, crime': 18}"
30812,"{'non-fiction': 258, 'young-adult': 46, 'history, historical fiction, biography': 5, 'children': 3}"
17056,"{'non-fiction': 44, 'history, historical fiction, biography': 33, 'mystery, thriller, crime': 1, 'comics, graphic': 1, 'fantasy, paranormal': 1}"
17054,"{'romance': 316, 'fantasy, paranormal': 132, 'history, historical fiction, biography': 93, 'fiction': 29}"
35054,"{'fiction': 460, 'mystery, thriller, crime': 456, 'history, historical fiction, biography': 22}"
27006,"{'mystery, thriller, crime': 48, 'fiction': 29, 'romance': 1, 'fantasy, paranormal': 1}"
7796,"{'children': 7103, 'fiction': 1114, 'poetry': 398, 'fantasy, paranormal': 280, 'young-adult': 148}"
33514,{'non-fiction': 1141}
33513,"{'non-fiction': 235, 'history, historical fiction, biography': 51}"
33512,"{'fiction': 2300, 'history, historical fiction, biography': 1890, 'non-fiction': 53, 'romance': 18}"
16384,"{'fiction': 26, 'comics, graphic': 1, 'romance': 1}"
16387,"{'fiction': 597, 'history, historical fiction, biography': 33, 'mystery, thriller, crime': 6}"
16388,"{'fiction': 53, 'mystery, thriller, crime': 2, 'fantasy, paranormal': 1, 'comics, graphic': 1}"
762,"{'fiction': 1444, 'mystery, thriller, crime': 109, 'history, historical fiction, biography': 49, 'romance': 23, 'fantasy, paranormal': 21}"
766,"{'romance': 131, 'fiction': 172, 'history, historical fiction, biography': 15}"
22166,"{'fiction': 6, 'fantasy, paranormal': 1, 'children': 1, 'young-adult': 1}"
22163,"{'non-fiction': 392, 'history, historical fiction, biography': 54, 'fiction': 7}"
22160,"{'mystery, thriller, crime': 14465, 'fiction': 3955, 'history, historical fiction, biography': 136, 'young-adult': 70}"
44323,"{'fantasy, paranormal': 410, 'young-adult': 326, 'fiction': 177, 'romance': 33, 'poetry': 9}"
2836,"{'young-adult': 2601, 'fiction': 3163, 'children': 5171, 'fantasy, paranormal': 1328}"
2834,"{'fiction': 84, 'history, historical fiction, biography': 10, 'mystery, thriller, crime': 5, 'children': 2}"
32828,"{'fiction': 17, 'fantasy, paranormal': 9, 'history, historical fiction, biography': 1}"
32829,"{'fiction': 3648, 'fantasy, paranormal': 1006, 'children': 128, 'young-adult': 59, 'history, historical fiction, biography': 74}"
32827,"{'fiction': 818, 'fantasy, paranormal': 116, 'history, historical fiction, biography': 15, 'young-adult': 7}"
6342,"{'history, historical fiction, biography': 2, 'non-fiction': 1}"
11656,{'fiction': 81}
11657,"{'fiction': 188, 'mystery, thriller, crime': 10}"
31785,"{'history, historical fiction, biography': 9, 'non-fiction': 11}"
27485,"{'non-fiction': 316, 'romance': 6}"
32241,"{'romance': 45, 'fiction': 11, 'fantasy, paranormal': 4, 'mystery, thriller, crime': 1, 'children': 1}"
27023,"{'fantasy, paranormal': 29, 'comics, graphic': 69, 'fiction': 3}"
16728,"{'non-fiction': 13, 'children': 2}"
34268,"{'fantasy, paranormal': 3786, 'fiction': 1711, 'children': 5266, 'young-adult': 572}"
34266,{'non-fiction': 328}
34262,"{'fantasy, paranormal': 970, 'young-adult': 682, 'fiction': 575, 'children': 1009, 'history, historical fiction, biography': 64, 'mystery, thriller, crime': 21}"
29185,"{'fantasy, paranormal': 14, 'fiction': 1}"
29187,"{'fantasy, paranormal': 2502, 'fiction': 282, 'young-adult': 15, 'romance': 8, 'comics, graphic': 5}"
24257,"{'non-fiction': 770, 'fiction': 346, 'poetry': 76, 'history, historical fiction, biography': 25}"
24253,"{'mystery, thriller, crime': 102, 'fiction': 18, 'romance': 1}"
15698,"{'fiction': 59, 'history, historical fiction, biography': 24, 'poetry': 2}"
15692,{'fiction': 21}
13424,"{'non-fiction': 4, 'history, historical fiction, biography': 6}"
13157,"{'fiction': 120, 'mystery, thriller, crime': 168, 'history, historical fiction, biography': 66, 'fantasy, paranormal': 15, 'romance': 4}"
13152,"{'young-adult': 2374, 'fantasy, paranormal': 2244, 'fiction': 1756, 'mystery, thriller, crime': 302, 'romance': 114, 'children': 98}"
13151,"{'mystery, thriller, crime': 1131, 'fiction': 315}"
28859,"{'fiction': 462, 'history, historical fiction, biography': 127, 'romance': 20, 'fantasy, paranormal': 10, 'non-fiction': 5}"
8093,"{'fantasy, paranormal': 169, 'young-adult': 34, 'fiction': 27, 'children': 28, 'romance': 2, 'mystery, thriller, crime': 1}"
8091,"{'fantasy, paranormal': 1017, 'young-adult': 266, 'fiction': 177, 'romance': 41, 'children': 51}"
31122,"{'fiction': 2908, 'young-adult': 1098, 'history, historical fiction, biography': 920, 'romance': 559, 'children': 118}"
10801,"{'fiction': 327, 'history, historical fiction, biography': 59}"
26950,"{'fiction': 374, 'history, historical fiction, biography': 76, 'romance': 6}"
30190,"{'fantasy, paranormal': 306, 'romance': 197, 'fiction': 38, 'young-adult': 9}"
30191,"{'fantasy, paranormal': 292, 'romance': 128, 'young-adult': 44, 'fiction': 14, 'history, historical fiction, biography': 3}"
30193,"{'fantasy, paranormal': 308, 'romance': 223, 'fiction': 25, 'young-adult': 7, 'history, historical fiction, biography': 9}"
30194,"{'fantasy, paranormal': 487, 'romance': 322, 'fiction': 62, 'young-adult': 11, 'history, historical fiction, biography': 6}"
