bookID,title,authors_x,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1_x,Unnamed: 0_x,book_id,country_code,authors_y,Unnamed: 0.1_y,Unnamed: 0_y,genres
15971,The Assignation: Stories,Joyce Carol Oates,3.8,0880014407,9780880014403,eng,208,337,23,8/1/1996,PerfectBound,2295,2295,2295,566468,15971,US,['3524'],2295,566468,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
15972,The Gravedigger's Daughter,Joyce Carol Oates,3.55,0061236829,9780061236822,eng,582,7518,860,5/29/2007,Ecco,2294,2294,2294,566467,15972,US,['3524'],2294,566467,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance']"
15973,Middle Age: A Romance,Joyce Carol Oates,3.58,0060934905,9780060934903,eng,480,1650,199,10/1/2002,Ecco,2293,2293,2293,566466,15973,US,['3524'],2293,566466,"['fiction', 'romance']"
15974,Black Water,Joyce Carol Oates,3.54,0452269865,9780452269866,eng,160,5513,484,5/1/1993,Plume,2292,2292,2292,566465,15974,US,['3524'],2292,566465,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'non-fiction']"
15975,Blonde,Joyce Carol Oates/Claude Seban,3.99,2253152854,9782253152859,fre,1110,6903,522,4/30/2002,Le Livre de Poche,2291,2291,2291,566464,15975,US,"['3524', '9855']",2291,566464,"['fiction', 'history, historical fiction, biography', 'comics, graphic', 'non-fiction']"
15977,The Museum of Dr. Moses: Tales of Mystery and Suspense,Joyce Carol Oates,3.4,0151015317,9780151015313,en-US,229,778,122,8/6/2007,Houghton Mifflin Harcourt,2290,2290,2290,566462,15977,US,['3524'],2290,566462,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal']"
15981,A Garden of Earthly Delights (Wonderland Quartet  #1),Joyce Carol Oates/Elaine Showalter,3.84,0812968344,9780812968347,eng,406,1448,138,4/22/2003,Modern Library,6906,6906,6906,1740722,15981,US,"['3524', '26655']",6906,1740722,"['fiction', 'romance', 'history, historical fiction, biography', 'children']"
15997,Paradise Lost,John Milton/John      Leonard,3.82,0140424393,9780140424393,eng,453,113473,2598,2/27/2003,Penguin Classics,9201,9201,9201,2330726,15997,US,"['9876', '6527843']",9201,2330726,"['poetry', 'fiction', 'fantasy, paranormal', 'history, historical fiction, biography']"
16004,Paradise Lost,John Milton/Philip Pullman,3.82,019280619X,9780192806192,eng,374,269,29,9/15/2005,Oxford University Press,6436,6436,6436,1621428,16004,US,"['9876', '3618']",6436,1621428,"['poetry', 'fiction', 'fantasy, paranormal', 'history, historical fiction, biography']"
16005,Paradise Lost,John Milton/Gordon Teskey,3.82,0393924289,9780393924282,eng,590,1909,120,12/15/2004,W. W. Norton & Company,1219,1219,1219,300132,16005,US,"['9876', '9884']",1219,300132,"['poetry', 'fiction', 'fantasy, paranormal', 'history, historical fiction, biography']"
16006,Paradise (Second Opportunities  #1),Judith McNaught,4.31,0743474163,9780743474160,eng,709,27430,1132,7/1/2003,Pocket Books,6434,6434,6434,1621426,16006,US,['9885'],6434,1621426,"['romance', 'fiction', 'history, historical fiction, biography']"
16007,Last Train to Paradise: Henry Flagler and the Spectacular Rise and Fall of the Railroad that Crossed an Ocean,Les Standiford,4.03,1400049474,9781400049479,eng,288,1776,282,8/5/2003,Broadway Books,6435,6435,6435,1621427,16007,US,['9886'],6435,1621427,"['history, historical fiction, biography', 'non-fiction', 'comics, graphic', 'fiction']"
16014,Milton's Paradise Lost,John Milton/Gustave Doré,3.82,1841932515,9781841932514,eng,384,118,10,8/14/2008,Booksales,4137,4137,4137,1059839,16014,US,"['9876', '290375']",4137,1059839,"['poetry', 'fiction', 'fantasy, paranormal', 'history, historical fiction, biography']"
16021,The Trouble with the Pears: An Intimate Portrait of Erzsebet Bathory,Gia Bathory Al Babel,2.55,1425910394,9781425910396,eng,272,33,7,2/14/2006,Authorhouse,9209,9209,9209,2333510,16021,US,['3856793'],9209,2333510,"['fiction', 'history, historical fiction, biography', 'comics, graphic', 'non-fiction']"
16033,Mary Queen of Scotland and The Isles,Margaret George,4.05,0312155859,9780312155858,eng,870,11523,507,4/15/1997,St. Martin's Griffin,8655,8655,8655,2185342,16033,US,['6599'],8655,2185342,"['fiction', 'history, historical fiction, biography', 'non-fiction', 'comics, graphic', 'romance']"
16035,When the Elephants Dance,Tess Uriza Holthe,4.03,0142002887,9780142002889,en-US,368,2627,382,6/24/2003,Penguin Books,8654,8654,8654,2185340,16035,US,['9903'],8654,2185340,"['fiction', 'history, historical fiction, biography', 'non-fiction', 'fantasy, paranormal']"
16047,A Thread of Grace,Mary Doria Russell,4.02,0449004139,9780449004135,eng,442,11782,1332,12/6/2005,Ballantine Books,6857,6857,6857,1730105,16047,US,['4007'],6857,1730105,"['fiction', 'history, historical fiction, biography']"
16051,The Piano Shop on the Left Bank: Discovering a Forgotten Passion in a Paris Atelier,Thad Carhart,3.95,0375758623,9780375758621,eng,281,4151,521,3/12/2002,Random House Trade,4589,4589,4589,1170723,16051,US,['9914'],4589,1170723,"['non-fiction', 'fiction', 'history, historical fiction, biography']"
16059,The Dive From Clausen's Pier,Ann Packer,3.42,0375727132,9780375727139,eng,432,19844,1747,4/8/2003,Vintage,4588,4588,4588,1170717,16059,US,['9915'],4588,1170717,"['fiction', 'romance']"
16063,The Dive from Clausen's Pier,Ann Packer,3.42,0749933631,9780749933630,eng,368,60,8,3/27/2003,Piatkus,2540,2540,2540,626487,16063,US,['9915'],2540,626487,"['fiction', 'romance']"
16076,The Awakening and Selected Stories,Kate Chopin/Cynthia Brantley Johnson/Alyssa  Harad,3.92,0743487672,9780743487672,eng,296,9459,194,7/1/2004,Simon  Schuster,9070,9070,9070,2295449,16076,US,"['5132', '849150', '5815464']",9070,2295449,"['fiction', 'history, historical fiction, biography', 'romance']"
16077,Complete Novels and Stories,Kate Chopin/Sandra M. Gilbert,4.28,1931082219,9781931082211,eng,1075,506,24,9/30/2002,Library of America,7828,7828,7828,1968574,16077,US,"['5132', '974993']",7828,1968574,"['fiction', 'history, historical fiction, biography']"
16085,Beowulf & Grendel: The Truth Behind England's Oldest Legend,John Grigsby,3.57,1842931539,9781842931530,en-US,246,47,11,10/10/2005,Watkins Publishing,7292,7292,7292,1839110,16085,US,['9930'],7292,1839110,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'poetry']"
16091,Grendel: Devil by the Deed,Matt Wagner/Rich Rankin/Chris Pitzer/Diana Schutz,4.08,159307736X,9781593077365,eng,48,539,29,3/27/2007,Dark Horse Comics,5067,5067,5067,1279185,16091,US,"['9934', '9939', '2120529', '375496']",5067,1279185,"['comics, graphic', 'mystery, thriller, crime', 'fiction', 'romance', 'fantasy, paranormal']"
16111,A Dance to the Music of Time: 4th Movement (A Dance to the Music of Time  #10-12),Anthony Powell,4.22,0226677184,9780226677187,eng,793,1145,77,5/31/1995,University of Chicago Press,8548,8548,8548,2162543,16111,US,['9947'],8548,2162543,"['fiction', 'history, historical fiction, biography', 'comics, graphic']"
16113,A Dance to the Music of Time: 1st Movement (A Dance to the Music of Time  #1-3),Anthony Powell,3.95,0226677141,9780226677149,eng,718,3817,271,5/31/1995,University of Chicago Press,9024,9024,9024,2287927,16113,US,['9947'],9024,2287927,"['fiction', 'history, historical fiction, biography']"
16114,A Dance to the Music of Time: 3rd Movement (A Dance to the Music of Time  #7-9),Anthony Powell,4.26,0226677176,9780226677170,eng,715,1289,83,5/31/1995,University of Chicago Press,5284,5284,5284,1326185,16114,US,['9947'],5284,1326185,"['fiction', 'history, historical fiction, biography']"
16115,A Dance to the Music of Time: 2nd Movement (A Dance to the Music of Time  #4-6),Anthony Powell,4.29,0226677168,9780226677163,eng,722,1237,87,6/15/1995,University of Chicago Press,8547,8547,8547,2162539,16115,US,['9947'],8547,2162539,"['fiction', 'history, historical fiction, biography']"
16121,Titan: The Life of John D. Rockefeller  Sr.,Ron Chernow,4.2,1400077303,9781400077304,eng,832,15971,812,3/30/2004,Vintage,1937,1937,1937,473439,16121,US,['9950'],1937,473439,"['history, historical fiction, biography', 'non-fiction', 'comics, graphic']"
16130,Alexander Hamilton,Ron Chernow,4.23,0143034758,9780143034759,eng,818,97099,6149,3/29/2005,Penguin Books,4058,4058,4058,1036900,16130,US,['9950'],4058,1036900,"['history, historical fiction, biography', 'non-fiction', 'comics, graphic', 'fiction']"
16131,The House of Morgan: An American Banking Dynasty and the Rise of Modern Finance,Ron Chernow,4.07,0802138292,9780802138293,eng,812,5110,281,9/20/2001,Grove Press,5972,5972,5972,1506979,16131,US,['9950'],5972,1506979,"['history, historical fiction, biography', 'non-fiction', 'comics, graphic']"
16141,Ego and Hubris: The Michael Malice Story,Harvey Pekar/Gary Dumm,3.67,0345479394,9780345479396,eng,160,390,57,4/11/2006,Ballantine Books,5897,5897,5897,1489877,16141,US,"['5125', '2945478']",5897,1489877,"['comics, graphic', 'history, historical fiction, biography', 'non-fiction', 'fiction']"
16148,Empire of the Senseless,Kathy Acker,3.49,0802131794,9780802131799,eng,240,1487,78,1/13/1994,Grove Press,5896,5896,5896,1489870,16148,US,['6304'],5896,1489870,"['fiction', 'fantasy, paranormal', 'poetry']"
16151,Great Expectations,Kathy Acker,3.59,0802131557,9780802131553,eng,128,740,38,1/18/1994,Grove Press,8131,8131,8131,2052280,16151,US,['6304'],8131,2052280,['fiction']
16172,Desert Queen: The Extraordinary Life of Gertrude Bell: Adventurer  Adviser to Kings  Ally of Lawrence of Arabia,Janet Wallach,3.92,1400096197,9781400096190,eng,464,2944,499,7/12/2005,Anchor,3674,3674,3674,926621,16172,US,['9985'],3674,926621,"['history, historical fiction, biography', 'non-fiction', 'fiction']"
16175,Queen of the Scene,Queen Latifah/Frank Morrison,4.06,0060778563,9780060778569,en-US,32,94,18,9/26/2006,HarperCollins,3677,3677,3677,926627,16175,US,"['9988', '2334322']",3677,926627,"['children', 'fiction', 'comics, graphic', 'poetry', 'young-adult']"
16176,The Red Queen: Sex and the Evolution of Human Nature,Matt Ridley,4.04,0060556579,9780060556570,eng,405,13491,506,4/29/2003,Harper Perennial (HarperCollins),3675,3675,3675,926624,16176,US,['3151'],3675,926624,"['non-fiction', 'history, historical fiction, biography']"
16177,The Sweet Potato Queens' Big-Ass Cookbook (and Financial Planner),Jill Conner Browne,4.02,060980877X,9780609808771,en-US,288,1958,142,1/7/2003,Three Rivers Press (CA),3676,3676,3676,926625,16177,US,['9986'],3676,926625,"['non-fiction', 'fiction', 'history, historical fiction, biography', 'mystery, thriller, crime']"
16178,Dairy Queen (Dairy Queen  #1),Catherine Gilbert Murdock,3.74,0618683070,9780618683079,eng,275,25441,2241,5/22/2006,Houghton Mifflin,3678,3678,3678,926628,16178,US,['361963'],3678,926628,"['young-adult', 'fiction', 'romance']"
16179,Sex with the Queen: 900 Years of Vile Kings  Virile Lovers  and Passionate Politics,Eleanor Herman,3.91,0060846739,9780060846732,en-US,336,3808,315,4/11/2006,William Morrow,8239,8239,8239,2080504,16179,US,['9990'],8239,2080504,"['history, historical fiction, biography', 'non-fiction', 'romance', 'fiction']"
16180,The Boleyn Inheritance (The Plantagenet and Tudor Novels  #10),Philippa Gregory,3.87,0743272501,9780743272506,eng,518,68763,3394,12/5/2006,Atria Books,1182,1182,1182,285679,16180,US,['9987'],1182,285679,"['history, historical fiction, biography', 'fiction', 'romance', 'comics, graphic']"
16181,The Constant Princess (The Plantagenet and Tudor Novels  #6),Philippa Gregory,3.9,0743272498,9780743272490,eng,390,136931,3915,9/6/2006,Washington Square Press,7216,7216,7216,1816406,16181,US,['9987'],7216,1816406,"['fiction', 'history, historical fiction, biography', 'romance']"
16182,The Favored Child (The Wideacre Trilogy  #2),Philippa Gregory,3.62,0743249305,9780743249300,eng,624,9643,451,7/2/2003,Washington Square Press,7683,7683,7683,1937106,16182,US,['9987'],7683,1937106,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal']"
16183,The Virgin's Lover (The Plantagenet and Tudor Novels  #13),Philippa Gregory,3.71,0743269268,9780743269261,eng,441,43749,1967,9/7/2005,Washington Square Press,5806,5806,5806,1475398,16183,US,['9987'],5806,1475398,"['fiction', 'history, historical fiction, biography', 'romance']"
16184,Virgin Earth  (Tradescant  #2),Philippa Gregory,3.62,0743272536,9780743272537,en-US,661,4469,272,4/5/2006,Washington Square Press,7220,7220,7220,1816411,16184,US,['9987'],7220,1816411,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal']"
16185,The Wise Woman,Philippa Gregory,3.32,0006514642,9780006514640,eng,640,6774,529,2/1/2002,HarperCollins Publishers,7219,7219,7219,1816410,16185,US,['9987'],7219,1816410,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal']"
16186,Meridon (The Wideacre Trilogy  #3),Philippa Gregory,3.68,0743249313,9780743249317,eng,569,8842,380,7/2/2003,Washington Square Press,7218,7218,7218,1816409,16186,US,['9987'],7218,1816409,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal', 'mystery, thriller, crime']"
16187,The Little House,Philippa Gregory,3.68,0006496431,9780006496434,eng,368,1910,237,2/1/1998,HarperCollins Publishers,7217,7217,7217,1816408,16187,US,['9987'],7217,1816408,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance']"
16188,Wideacre  (The Wideacre Trilogy  #1),Philippa Gregory,3.3,0743249291,9780743249294,eng,656,18944,1547,7/2/2003,Washington Square Press,7221,7221,7221,1816413,16188,US,['9987'],7221,1816413,"['fiction', 'history, historical fiction, biography', 'romance', 'fantasy, paranormal']"
16192,You Can't Be Neutral on a Moving Train: A Personal History of Our Times,Howard Zinn,4.3,0807071277,9780807071274,eng,214,2543,141,9/5/2002,Beacon Press,95,95,95,21786,16192,US,['1899'],95,21786,"['history, historical fiction, biography', 'non-fiction']"
16193,Declarations of Independence: Cross-Examining American Ideology,Howard Zinn,4.26,0060921080,9780060921088,eng,341,732,25,10/23/1991,Harper Perennial,96,96,96,21787,16193,US,['1899'],96,21787,"['history, historical fiction, biography', 'non-fiction']"
16200,Ella Minnow Pea: A Novel in Letters,Mark Dunn,3.85,0385722435,9780385722438,eng,208,23926,4356,9/17/2002,Anchor,6266,6266,6266,1575994,16200,US,['9993'],6266,1575994,"['fiction', 'fantasy, paranormal', 'young-adult']"
16205,Daisy Miller and Other Stories,Henry James/Jean Gooder,3.52,0192835432,9780192835437,eng,352,558,40,11/19/1998,Oxford University Press,6267,6267,6267,1575999,16205,US,"['159', '830450']",6267,1575999,"['fiction', 'history, historical fiction, biography', 'mystery, thriller, crime', 'romance']"
16208,The Turn of the Screw/Daisy Miller,Henry James,3.61,0440391547,9780440391548,eng,192,959,55,8/1/1954,Laurel,6268,6268,6268,1576001,16208,US,['159'],6268,1576001,"['mystery, thriller, crime', 'fiction', 'history, historical fiction, biography']"
16213,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard Preston,4.12,0385495226,9780385495226,eng,352,85408,4334,6/15/1999,Anchor Books,3980,3980,3980,1013731,16213,US,['9996'],3980,1013731,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'mystery, thriller, crime']"
16214,The Hot Zone: The Chilling True Story of an Ebola Outbreak,Richard   Preston,4.12,0552143030,9780552143035,eng,384,163,26,8/1/1995,Corgi,3979,3979,3979,1013730,16214,US,['9996'],3979,1013730,"['non-fiction', 'history, historical fiction, biography', 'fiction', 'mystery, thriller, crime']"
16230,Homeless (Wild at Heart  #2),Laurie Halse Anderson/Mark Salisbury,4.06,1584850450,9781584850458,eng,126,415,32,6/29/2000,American Girl Publishing Inc,8876,8876,8876,2249531,16230,US,"['10003', '5774']",8876,2249531,"['children', 'fiction', 'young-adult']"
16234,Hear the Wind Blow,Mary Downing Hahn,4.07,0618181903,9780618181902,eng,224,266,45,5/19/2003,Clarion Books,8877,8877,8877,2249535,16234,US,['10006'],8877,2249535,"['fiction', 'history, historical fiction, biography', 'young-adult', 'children']"
16243,Case Histories (Jackson Brodie #1),Kate Atkinson,3.83,0316010707,9780316010702,eng,389,67271,5246,10/17/2005,Back Bay Books,6682,6682,6682,1684826,16243,US,['10015'],6682,1684826,"['mystery, thriller, crime', 'fiction']"
16245,Three Case Histories,Sigmund Freud/Philip Rieff,3.9,0684829452,9780684829456,eng,282,622,21,11/1/1996,Touchstone,6681,6681,6681,1684822,16245,US,"['10017', '153999']",6681,1684822,"['non-fiction', 'history, historical fiction, biography']"
16267,Michael Tolliver Lives (Tales of the City  #7),Armistead Maupin,3.93,0060761350,9780060761356,en-US,277,583,82,6/12/2007,Harper,2266,2266,2266,559400,16267,US,['10022'],2266,559400,"['fiction', 'romance', 'mystery, thriller, crime']"
16268,Back to Barbary Lane: The Tales of the City Omnibus (Tales of the City  #4-6),Armistead Maupin,4.44,0060166495,9780060166496,eng,720,514,11,11/26/1991,Harper,3967,3967,3967,1011007,16268,US,['10022'],3967,1011007,"['fiction', 'comics, graphic', 'mystery, thriller, crime']"
16271,The Intuitionist,Colson Whitehead,3.68,0385493002,9780385493000,eng,255,7473,903,1/4/1999,Anchor Books,9285,9285,9285,2360031,16271,US,['10029'],9285,2360031,"['fiction', 'mystery, thriller, crime', 'fantasy, paranormal', 'history, historical fiction, biography']"
16276,John Henry Days,Colson Whitehead,3.65,0385498209,9780385498203,eng,400,1940,186,5/14/2002,Anchor,9278,9278,9278,2357155,16276,US,['10029'],9278,2357155,"['fiction', 'history, historical fiction, biography', 'non-fiction']"
16280,Why Are All The Black Kids Sitting Together in the Cafeteria?: A Psychologist Explains the Development of Racial Identity,Beverly Daniel Tatum,4.21,0465083617,9780465083619,en-US,320,9845,703,1/17/2003,Basic Books,5404,5404,5404,1358930,16280,US,['10033'],5404,1358930,"['non-fiction', 'history, historical fiction, biography']"
16286,The Magus,John Fowles,4.05,0316296198,9780316296199,eng,656,38247,1915,1/4/2001,Back Bay Books,5405,5405,5405,1358935,16286,US,['10039'],5405,1358935,"['fiction', 'fantasy, paranormal', 'mystery, thriller, crime', 'history, historical fiction, biography', 'romance']"
16292,The Myth of the Magus (Canto Original),Elizabeth M. Butler,3.73,0521437776,9780521437776,eng,320,27,2,4/15/1993,Cambridge University Press,3157,3157,3157,794326,16292,US,['843430'],3157,794326,"['history, historical fiction, biography', 'non-fiction']"
16297,Cards on the Table (Hercule Poirot  #15),Agatha Christie,3.92,0425205959,9780425205952,eng,324,25236,1046,7/5/2005,Berkley,275,275,275,60584,16297,US,['123715'],275,60584,"['fiction', 'mystery, thriller, crime', 'history, historical fiction, biography']"
