,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,book_id,country_code,authors,isbn13
3837,3837,3837,3837,972388,42688,US,"[{'author_id': '1741', 'role': ''}]",9781585671267
3838,3838,3838,3838,972708,24910,US,"[{'author_id': '12584', 'role': ''}]",9780452275720
3839,3839,3839,3839,973511,24497,US,"[{'author_id': '13782', 'role': ''}]",9780345362537
3840,3840,3840,3840,973526,34468,US,"[{'author_id': '6263', 'role': ''}, {'author_id': '19424', 'role': 'Translator'}]",9784770016058
3841,3841,3841,3841,973533,34460,US,"[{'author_id': '6263', 'role': ''}, {'author_id': '435763', 'role': 'Translator'}]",9780679760221
3842,3842,3842,3842,973535,34462,US,"[{'author_id': '6263', 'role': ''}, {'author_id': '98298', 'role': 'Translator'}]",9780375724749
3843,3843,3843,3843,973536,34463,US,"[{'author_id': '6263', 'role': ''}, {'author_id': '435763', 'role': 'Translator'}]",9780679761075
3844,3844,3844,3844,973683,4933,US,"[{'author_id': '3137322', 'role': ''}, {'author_id': '69892', 'role': 'Translator'}, {'author_id': '76958', 'role': 'Editor'}, {'author_id': '21660', 'role': 'Afterword'}]",9780451527349
3845,3845,3845,3845,973686,4936,US,"[{'author_id': '3137322', 'role': ''}, {'author_id': '3357', 'role': 'Translator'}, {'author_id': '3358', 'role': 'Translator'}]",9780679729259
3846,3846,3846,3846,973687,4937,US,"[{'author_id': '3137322', 'role': ''}, {'author_id': '15925776', 'role': 'Translator'}]",9780140449242
3847,3847,3847,3847,974266,11341,US,"[{'author_id': '3534', 'role': ''}]",9781400076215
3848,3848,3848,3848,974741,14606,US,"[{'author_id': '9109', 'role': ''}, {'author_id': '6474', 'role': ''}]",9780802134103
3849,3849,3849,3849,975074,25407,US,"[{'author_id': '1388082', 'role': ''}, {'author_id': '14291', 'role': 'Translator'}]",9780374253844
3850,3850,3850,3850,975366,22874,US,"[{'author_id': '12980', 'role': ''}]",9780553297607
3851,3851,3851,3851,975367,22875,US,"[{'author_id': '12980', 'role': ''}]",9780345418470
3852,3852,3852,3852,975369,22877,US,"[{'author_id': '12980', 'role': ''}]",9780553562606
3853,3853,3853,3853,975371,22871,US,"[{'author_id': '12980', 'role': ''}]",9780553071795
3854,3854,3854,3854,975749,40081,US,"[{'author_id': '21616', 'role': ''}, {'author_id': '14474', 'role': ''}, {'author_id': '38120', 'role': 'Illustrations'}]",9780786852970
3855,3855,3855,3855,975762,37169,US,"[{'author_id': '12465', 'role': ''}]",9780553273861
3856,3856,3856,3856,975848,21194,US,"[{'author_id': '9059', 'role': ''}]",9780590456807
3857,3857,3857,3857,976482,30353,US,"[{'author_id': '6218', 'role': ''}]",9780553576009
3858,3858,3858,3858,976484,30351,US,"[{'author_id': '6218', 'role': ''}]",9780553290851
3859,3859,3859,3859,976486,30357,US,"[{'author_id': '6218', 'role': ''}]",9780446614160
3860,3860,3860,3860,976487,30354,US,"[{'author_id': '6218', 'role': ''}]",9780778322849
3861,3861,3861,3861,976490,30358,US,"[{'author_id': '6218', 'role': ''}]",9780778324317
3862,3862,3862,3862,977040,10682,US,"[{'author_id': '2423', 'role': ''}, {'author_id': '516896', 'role': ''}, {'author_id': '241774', 'role': 'Illustrator'}]",9780553483321
3863,3863,3863,3863,977043,10687,US,"[{'author_id': '695', 'role': ''}]",9780786868995
3864,3864,3864,3864,977863,28915,US,"[{'author_id': '16249', 'role': ''}]",9780743496162
3865,3865,3865,3865,977864,28917,US,"[{'author_id': '11645', 'role': ''}]",9780816736911
3866,3866,3866,3866,977865,28910,US,"[{'author_id': '585', 'role': ''}]",9780140144185
3867,3867,3867,3867,977866,28913,US,"[{'author_id': '16246', 'role': ''}]",9780552152112
3868,3868,3868,3868,978311,32373,US,"[{'author_id': '18228', 'role': ''}]",9780936197449
3869,3869,3869,3869,978312,32370,US,"[{'author_id': '3058', 'role': ''}]",9780312423797
3870,3870,3870,3870,978915,25307,US,"[{'author_id': '14210', 'role': ''}]",9780812971897
3871,3871,3871,3871,980275,29619,US,"[{'author_id': '8840', 'role': ''}, {'author_id': '2387', 'role': ''}]",9780515141405
3872,3872,3872,3872,980527,7062,US,"[{'author_id': '4747', 'role': ''}]",9780375758232
3873,3873,3873,3873,980528,7061,US,"[{'author_id': '4738', 'role': ''}]",9781400034772
3874,3874,3874,3874,980537,12482,US,"[{'author_id': '12', 'role': ''}]",9781933372198
3875,3875,3875,3875,980543,12488,US,"[{'author_id': '3527', 'role': ''}]",9780099766810
3876,3876,3876,3876,981849,21626,US,"[{'author_id': '12478', 'role': 'Editor'}, {'author_id': '12991', 'role': ''}, {'author_id': '25', 'role': ''}, {'author_id': '48960', 'role': ''}, {'author_id': '38982', 'role': ''}, {'author_id': '38981', 'role': ''}, {'author_id': '22546', 'role': ''}, {'author_id': '67644', 'role': ''}, {'author_id': '510191', 'role': ''}, {'author_id': '858185', 'role': ''}, {'author_id': '78024', 'role': ''}, {'author_id': '48897', 'role': ''}, {'author_id': '73812', 'role': ''}, {'author_id': '237175', 'role': ''}, {'author_id': '4338', 'role': 'contributor'}]",9780451456816
3877,3877,3877,3877,981892,21629,US,"[{'author_id': '12476', 'role': ''}]",9780380716821
3878,3878,3878,3878,983051,7240,US,"[{'author_id': '4848', 'role': ''}]",9780727891624
3879,3879,3879,3879,983361,17692,US,"[{'author_id': '5223', 'role': ''}, {'author_id': '474837', 'role': 'Translator'}, {'author_id': '5505393', 'role': 'Contributor'}]",9780805209990
3880,3880,3880,3880,983363,17694,US,"[{'author_id': '5223', 'role': ''}, {'author_id': '16118708', 'role': 'Translator'}, {'author_id': '331254', 'role': 'Translator'}, {'author_id': '62357', 'role': 'Editor'}]",9780805212075
3881,3881,3881,3881,983366,17697,US,"[{'author_id': '128382', 'role': ''}, {'author_id': '72230', 'role': 'Translator'}, {'author_id': '3857506', 'role': 'Translator'}]",9780375411724
3882,3882,3882,3882,983367,17698,US,"[{'author_id': '128382', 'role': ''}, {'author_id': '121927', 'role': 'Translator'}, {'author_id': '43530', 'role': 'Introduction'}]",9780812975048
3883,3883,3883,3883,983467,11601,US,"[{'author_id': '2678', 'role': ''}, {'author_id': '2844604', 'role': ''}]",9780471782476
3884,3884,3884,3884,983473,41126,US,"[{'author_id': '1858', 'role': ''}]",9780553574029
3885,3885,3885,3885,983474,41121,US,"[{'author_id': '1858', 'role': ''}]",9780553585810
3886,3886,3886,3886,983475,41120,US,"[{'author_id': '1858', 'role': ''}]",9780553803136
3887,3887,3887,3887,983480,41129,US,"[{'author_id': '1858', 'role': ''}]",9780553585803
3888,3888,3888,3888,983481,41128,US,"[{'author_id': '1858', 'role': ''}]",9780312890360
3889,3889,3889,3889,984371,19949,US,"[{'author_id': '50', 'role': ''}]",9780373767236
3890,3890,3890,3890,986018,13508,US,"[{'author_id': '8458', 'role': ''}]",9781565841000
3891,3891,3891,3891,986021,13500,US,"[{'author_id': '346732', 'role': ''}]",9780671455774
3892,3892,3892,3892,986022,13501,US,"[{'author_id': '8454', 'role': 'Adapted by'}, {'author_id': '8455', 'role': 'Artist'}, {'author_id': '346732', 'role': ''}]",9780976401100
3893,3893,3893,3893,986025,13504,US,"[{'author_id': '346732', 'role': ''}, {'author_id': '579648', 'role': 'Narrated by'}]",9780739308707
3894,3894,3894,3894,986026,13505,US,"[{'author_id': '346732', 'role': ''}]",9781592220045
3895,3895,3895,3895,986037,7807,US,"[{'author_id': '5152', 'role': ''}, {'author_id': '5261', 'role': 'Editor'}]",9781883011192
3896,3896,3896,3896,986054,7806,US,"[{'author_id': '5261', 'role': ''}]",9780691089577
3897,3897,3897,3897,987048,38827,US,"[{'author_id': '5751', 'role': ''}]",9780571214808
3898,3898,3898,3898,987512,3056,US,"[{'author_id': '197055', 'role': ''}]",9780960989867
3899,3899,3899,3899,987515,3055,US,"[{'author_id': '2914435', 'role': ''}]",9781893007161
3900,3900,3900,3900,988469,9666,US,"[{'author_id': '6085', 'role': ''}]",9781585425495
3901,3901,3901,3901,988472,9660,US,"[{'author_id': '6085', 'role': ''}, {'author_id': '5735', 'role': 'Afterword'}]",9781585424993
3902,3902,3902,3902,988638,13128,US,"[{'author_id': '3780', 'role': ''}]",9780316159791
3903,3903,3903,3903,989426,18455,US,"[{'author_id': '2565', 'role': ''}]",9780142003268
3904,3904,3904,3904,990099,17743,US,"[{'author_id': '10775', 'role': ''}]",9780961392178
3905,3905,3905,3905,991017,16379,US,"[{'author_id': '7963', 'role': ''}]",9780140059021
3906,3906,3906,3906,991020,16374,US,"[{'author_id': '7963', 'role': ''}]",9780743203586
3907,3907,3907,3907,991022,16376,US,"[{'author_id': '7963', 'role': ''}]",9781585678365
3908,3908,3908,3908,991023,16377,US,"[{'author_id': '7963', 'role': ''}]",9780743203593
3909,3909,3909,3909,991070,1824,US,"[{'author_id': '1218', 'role': ''}]",9780743270601
3910,3910,3910,3910,991933,40132,US,"[{'author_id': '13560', 'role': ''}, {'author_id': '22531', 'role': 'Editor'}]",9780300090956
3911,3911,3911,3911,991950,10303,US,"[{'author_id': '1231450', 'role': ''}]",9781400054770
3912,3912,3912,3912,993180,31649,US,"[{'author_id': '4273', 'role': ''}, {'author_id': '17745', 'role': ''}, {'author_id': '23573', 'role': 'Illustrator'}]",9780140382976
3913,3913,3913,3913,993181,31648,US,"[{'author_id': '163654', 'role': 'Adapter'}, {'author_id': '4273', 'role': ''}]",9780142407912
3914,3914,3914,3914,993185,31644,US,"[{'author_id': '17740', 'role': ''}]",9781844164165
3915,3915,3915,3915,993187,31641,US,"[{'author_id': '17739', 'role': 'Creator'}, {'author_id': '17734', 'role': ''}, {'author_id': '17735', 'role': ''}, {'author_id': '17738', 'role': 'Artist'}, {'author_id': '17736', 'role': 'Artist'}, {'author_id': '17737', 'role': 'Artist'}]",9781593076191
3916,3916,3916,3916,994073,30411,US,"[{'author_id': '6218', 'role': ''}]",9780385424707
3917,3917,3917,3917,994074,30410,US,"[{'author_id': '6218', 'role': ''}]",9781551660950
3918,3918,3918,3918,994078,30417,US,"[{'author_id': '17084', 'role': ''}]",9780553569698
3919,3919,3919,3919,995472,28093,US,"[{'author_id': '4376', 'role': ''}]",9780679753766
3920,3920,3920,3920,995637,2706,US,"[{'author_id': '1838', 'role': ''}, {'author_id': '128362', 'role': 'Translator'}]",9780140444087
3921,3921,3921,3921,995641,2702,US,"[{'author_id': '1838', 'role': ''}, {'author_id': '826613', 'role': ''}]",9780812000399
3922,3922,3922,3922,996128,43372,US,"[{'author_id': '3956', 'role': ''}]",9781859840542
3923,3923,3923,3923,996130,43370,US,"[{'author_id': '3956', 'role': ''}]",9780060598969
3924,3924,3924,3924,996131,43371,US,"[{'author_id': '3956', 'role': ''}]",9781859842843
3925,3925,3925,3925,996133,43377,US,"[{'author_id': '3956', 'role': ''}]",9781859843987
3926,3926,3926,3926,996244,16954,US,"[{'author_id': '4043', 'role': ''}]",9780312317119
3927,3927,3927,3927,996678,15177,US,"[{'author_id': '9465', 'role': ''}]",9780345321381
3928,3928,3928,3928,996679,15174,US,"[{'author_id': '9464', 'role': ''}]",9780743247771
3929,3929,3929,3929,996680,15173,US,"[{'author_id': '9464', 'role': ''}]",9780743247788
3930,3930,3930,3930,996683,15170,US,"[{'author_id': '9464', 'role': ''}]",9780007152537
3931,3931,3931,3931,997617,14106,US,"[{'author_id': '8757', 'role': ''}]",9780143036838
3932,3932,3932,3932,997738,39309,US,"[{'author_id': '1356336', 'role': ''}]",9780312934439
3933,3933,3933,3933,997739,39306,US,"[{'author_id': '1356336', 'role': ''}]",9780312987022
3934,3934,3934,3934,997741,39304,US,"[{'author_id': '1356336', 'role': ''}]",9780312352356
3935,3935,3935,3935,997742,39305,US,"[{'author_id': '1356336', 'role': ''}]",9780312987015
3936,3936,3936,3936,997743,39302,US,"[{'author_id': '1356336', 'role': ''}]",9780312937720
3937,3937,3937,3937,997744,39303,US,"[{'author_id': '1356336', 'role': ''}]",9780312324087
3938,3938,3938,3938,998213,22916,US,"[{'author_id': '2938140', 'role': ''}, {'author_id': '2938141', 'role': ''}, {'author_id': '41878', 'role': 'Editor / Translator'}, {'author_id': '13013', 'role': 'Illustrator'}]",9780553382167
3939,3939,3939,3939,998214,22915,US,"[{'author_id': '2938140', 'role': ''}, {'author_id': '2938141', 'role': ''}]",9780517229255
3940,3940,3940,3940,998216,22913,US,"[{'author_id': '13009', 'role': ''}, {'author_id': '68588', 'role': ''}, {'author_id': '5223', 'role': 'Subject'}]",9780816615155
3941,3941,3941,3941,998217,22912,US,"[{'author_id': '5223', 'role': ''}, {'author_id': '13006', 'role': 'Translator'}, {'author_id': '13007', 'role': 'Translator'}, {'author_id': '305308', 'role': 'Editor'}]",9780679423034
3942,3942,3942,3942,998218,22911,US,"[{'author_id': '5223', 'role': ''}]",9780805210644
3943,3943,3943,3943,998607,40187,US,"[{'author_id': '19316', 'role': ''}, {'author_id': '22573', 'role': ''}]",9781400044740
3944,3944,3944,3944,998608,40189,US,"[{'author_id': '19316', 'role': ''}]",9780679731146
3945,3945,3945,3945,999456,6163,US,"[{'author_id': '4178', 'role': ''}]",9780375407932
3946,3946,3946,3946,999460,6167,US,"[{'author_id': '4183', 'role': ''}]",9780743418263
3947,3947,3947,3947,1000868,37360,US,"[{'author_id': '7025', 'role': ''}, {'author_id': '73125', 'role': 'Illustrator'}]",9780060546571
3948,3948,3948,3948,1001193,26229,US,"[{'author_id': '606', 'role': ''}, {'author_id': '3861006', 'role': 'Introduction'}]",9781569471241
3949,3949,3949,3949,1001204,26226,US,"[{'author_id': '606', 'role': ''}]",9781569471036
3950,3950,3950,3950,1002126,28148,US,"[{'author_id': '395', 'role': ''}]",9781416525516
3951,3951,3951,3951,1005228,10324,US,"[{'author_id': '6778', 'role': ''}]",9781584795421
3952,3952,3952,3952,1005231,10329,US,"[{'author_id': '6781', 'role': ''}, {'author_id': '6780', 'role': ''}, {'author_id': '374997', 'role': 'Illustrator'}, {'author_id': '3854431', 'role': 'Illustrator'}]",9780060885731
3953,3953,3953,3953,1005343,40273,US,"[{'author_id': '22625', 'role': ''}]",9780743417518
3954,3954,3954,3954,1005347,40277,US,"[{'author_id': '22628', 'role': ''}]",9781416507819
3955,3955,3955,3955,1006314,41069,US,"[{'author_id': '23113', 'role': ''}]",9781857988369
3956,3956,3956,3956,1007130,5545,US,"[{'author_id': '1429989', 'role': ''}, {'author_id': '3757', 'role': ''}, {'author_id': '3852271', 'role': ''}]",9780201500646
3957,3957,3957,3957,1007457,8362,US,"[{'author_id': '5472', 'role': 'Editor'}, {'author_id': '364336', 'role': 'Editor'}]",9780756616342
3958,3958,3958,3958,1007769,4248,US,"[{'author_id': '630', 'role': ''}]",9781400079179
3959,3959,3959,3959,1007770,4249,US,"[{'author_id': '630', 'role': ''}, {'author_id': '428308', 'role': 'Narrator'}]",9780739339787
3960,3960,3960,3960,1008402,44328,US,"[{'author_id': '1112988', 'role': 'Editor'}, {'author_id': '9072', 'role': 'Contributor'}, {'author_id': '4260', 'role': 'contributor'}, {'author_id': '24901', 'role': 'contributor'}, {'author_id': '28544', 'role': 'contributor'}, {'author_id': '25', 'role': 'contributor'}, {'author_id': '22548', 'role': 'contributor'}, {'author_id': '24902', 'role': 'contributor'}, {'author_id': '8596', 'role': 'contributor'}, {'author_id': '12991', 'role': 'contributor'}, {'author_id': '88685', 'role': 'contributor'}, {'author_id': '8185168', 'role': 'contributor'}, {'author_id': '22546', 'role': 'contributor'}, {'author_id': '11735', 'role': 'contributor'}, {'author_id': '54462', 'role': 'contributor'}, {'author_id': '8694', 'role': 'contributor'}, {'author_id': '4106', 'role': 'contributor'}]",9780142405499
3961,3961,3961,3961,1008405,44325,US,"[{'author_id': '9072', 'role': ''}]",9780064408622
3962,3962,3962,3962,1009205,13881,US,"[{'author_id': '8588', 'role': ''}]",9780380974733
3963,3963,3963,3963,1010700,40496,US,"[{'author_id': '22698', 'role': ''}]",9780141185859
3964,3964,3964,3964,1010703,40492,US,"[{'author_id': '22697', 'role': ''}, {'author_id': '3767', 'role': 'Foreword by'}]",9780596007195
3965,3965,3965,3965,1010704,40493,US,"[{'author_id': '861', 'role': ''}]",9780553381665
3966,3966,3966,3966,1010705,40490,US,"[{'author_id': '7181380', 'role': ''}]",9780851512280
3967,3967,3967,3967,1011007,16268,US,"[{'author_id': '10022', 'role': ''}]",9780060166496
3968,3968,3968,3968,1011071,34264,US,"[{'author_id': '1631', 'role': ''}, {'author_id': '2738043', 'role': 'Illustrator'}, {'author_id': '5255014', 'role': ''}]",9781416918080
3969,3969,3969,3969,1011611,41648,US,"[{'author_id': '23499', 'role': ''}]",9780553157161
3970,3970,3970,3970,1011612,41649,US,"[{'author_id': '23499', 'role': ''}, {'author_id': '278782', 'role': ''}]",9780440413707
3971,3971,3971,3971,1012008,20238,US,"[{'author_id': '131', 'role': ''}]",9780553583175
3972,3972,3972,3972,1012009,20239,US,"[{'author_id': '131', 'role': ''}]",9780553583168
3973,3973,3973,3973,1012011,20235,US,"[{'author_id': '131', 'role': ''}]",9780553586619
3974,3974,3974,3974,1012017,20233,US,"[{'author_id': '131', 'role': ''}]",9780060786731
3975,3975,3975,3975,1012921,21426,US,"[{'author_id': '3780', 'role': ''}, {'author_id': '2115322', 'role': 'Narrator'}, {'author_id': '2745908', 'role': 'Narrator'}, {'author_id': '8214', 'role': ''}]",9781594831164
3976,3976,3976,3976,1012924,21425,US,"[{'author_id': '3780', 'role': ''}, {'author_id': '8214', 'role': ''}, {'author_id': '899110', 'role': 'Narrator'}]",9781586215989
3977,3977,3977,3977,1013261,27803,US,"[{'author_id': '11155', 'role': ''}, {'author_id': '21092', 'role': ''}]",9780486431840
3978,3978,3978,3978,1013262,27800,US,"[{'author_id': '285217', 'role': ''}, {'author_id': '261202', 'role': 'Translator'}]",9780140440935
3979,3979,3979,3979,1013730,16214,US,"[{'author_id': '9996', 'role': ''}]",9780552143035
3980,3980,3980,3980,1013731,16213,US,"[{'author_id': '9996', 'role': ''}]",9780385495226
3981,3981,3981,3981,1014355,36636,US,"[{'author_id': '12075', 'role': ''}]",9780618196258
3982,3982,3982,3982,1015190,38585,US,"[{'author_id': '21726', 'role': ''}, {'author_id': '3866085', 'role': 'Photographer'}, {'author_id': '795', 'role': 'Foreword by'}]",9780307337931
3983,3983,3983,3983,1015620,11672,US,"[{'author_id': '7457', 'role': ''}]",9780060975944
3984,3984,3984,3984,1015659,23774,US,"[{'author_id': '13370', 'role': ''}]",9780312321192
3985,3985,3985,3985,1015915,30220,US,"[{'author_id': '5129', 'role': ''}]",9781560971160
3986,3986,3986,3986,1016041,25905,US,"[{'author_id': '1113469', 'role': ''}, {'author_id': '14344918', 'role': 'Translation'}]",9780312422301
3987,3987,3987,3987,1016551,9304,US,"[{'author_id': '6104', 'role': ''}]",9780060787035
3988,3988,3988,3988,1016552,9305,US,"[{'author_id': '6104', 'role': ''}]",9781902602325
3989,3989,3989,3989,1016555,9300,US,"[{'author_id': '6104', 'role': ''}]",9780099489986
3990,3990,3990,3990,1016556,9301,US,"[{'author_id': '6104', 'role': ''}]",9780060090388
3991,3991,3991,3991,1016558,9303,US,"[{'author_id': '6104', 'role': ''}]",9780060090371
